month,year,county,amount,sales_type
01,2017,Adams,520138,medical
01,2017,Adams,4192709,retail
01,2017,Alamosa,,medical
01,2017,Arapahoe,8481055,retail
01,2017,Arapahoe,1137598,medical
01,2017,Archuleta,,retail
01,2017,Archuleta,,medical
01,2017,Boulder,5351831,retail
01,2017,Boulder,1943678,medical
01,2017,Chaffee,316009,retail
01,2017,Chaffee,,medical
01,2017,Clear Creek,584198,retail
01,2017,Clear Creek,52434,medical
01,2017,Conejos,294331,retail
01,2017,Costilla,,medical
01,2017,Costilla,214330,retail
01,2017,Denver,15275938,medical
01,2017,Denver,25681498,retail
01,2017,Eagle,135334,medical
01,2017,Eagle,1297711,retail
01,2017,El Paso,7656270,medical
01,2017,El Paso,,retail
01,2017,Fremont,,medical
01,2017,Garfield,1373945,retail
01,2017,Garfield,308266,medical
01,2017,Gilpin,157003,retail
01,2017,Gilpin,,medical
01,2017,Grand,378163,retail
01,2017,Grand,,medical
01,2017,Gunnison,546542,retail
01,2017,Gunnison,,medical
01,2017,Huerfano,,retail
01,2017,Jefferson,1370186,medical
01,2017,Jefferson,4098431,retail
01,2017,La Plata,301119,medical
01,2017,Lake,188571,retail
01,2017,Larimer,1099359,medical
01,2017,La Plata,1655168,retail
01,2017,Las Animas,,medical
01,2017,Larimer,3695944,retail
01,2017,Mesa,,medical
01,2017,Las Animas,2162976,retail
01,2017,Moffat,,medical
01,2017,Mesa,,retail
01,2017,Montezuma,55703,medical
01,2017,Montezuma,1146208,retail
01,2017,Montrose,,medical
01,2017,Morgan,,retail
01,2017,Morgan,,medical
01,2017,Ouray,326182,retail
01,2017,Otero,,medical
01,2017,Park,267804,retail
01,2017,Ouray,,medical
01,2017,Pitkin,1164037,retail
01,2017,Park,,medical
01,2017,Pueblo,2334107,retail
01,2017,Pitkin,66911,medical
01,2017,Routt,938153,retail
01,2017,Pueblo,515017,medical
01,2017,Saguache,,retail
01,2017,Routt,186048,medical
01,2017,San Juan,,retail
01,2017,San Miguel,35319,medical
01,2017,San Miguel,426586,retail
01,2017,Sedgwick,,medical
01,2017,Sedgwick,,retail
01,2017,Summit,,medical
01,2017,Summit,2678675,retail
01,2017,Teller,,medical
01,2017,Weld,2382718,retail
01,2017,Weld,267811,medical
01,2017,Sum of NR Counties,3683538,retail
01,2017,Sum of NR Counties,785479,medical
