month,year,county,amount,sales_type
11,2019,Adams,685651,medical
11,2019,Adams,9451567,retail
11,2019,Alamosa,,medical
11,2019,Arapahoe,12396622,retail
11,2019,Arapahoe,811741,medical
11,2019,Archuleta,699377,retail
11,2019,Boulder,1357101,medical
11,2019,Bent,,retail
11,2019,Chaffee,,medical
11,2019,Boulder,8483233,retail
11,2019,Clear Creek,,medical
11,2019,Chaffee,,retail
11,2019,Delta,,medical
11,2019,Clear Creek,535899,retail
11,2019,Denver,11411092,medical
11,2019,Conejos,,retail
11,2019,Eagle,98948,medical
11,2019,Costilla,337001,retail
11,2019,El Paso,7950598,medical
11,2019,Crowley,,retail
11,2019,Fremont,,medical
11,2019,Denver,34648813,retail
11,2019,Garfield,110705,medical
11,2019,Eagle,1180699,retail
11,2019,Grand,,medical
11,2019,El Paso,,retail
11,2019,Jefferson,1353642,medical
11,2019,Garfield,1860390,retail
11,2019,La Plata,,medical
11,2019,Gilpin,250692,retail
11,2019,Larimer,782261,medical
11,2019,Grand,444042,retail
11,2019,Las Animas,27877,medical
11,2019,Gunnison,535869,retail
11,2019,Mesa,,medical
11,2019,Huerfano,182778,retail
11,2019,Moffat,,medical
11,2019,Jefferson,4515281,retail
11,2019,Montezuma,,medical
11,2019,Lake,224151,retail
11,2019,Montrose,,medical
11,2019,La Plata,2259703,retail
11,2019,Morgan,,medical
11,2019,Larimer,8013976,retail
11,2019,Otero,,medical
11,2019,Las Animas,4384901,retail
11,2019,Park,,medical
11,2019,Mesa,1954432,retail
11,2019,Pitkin,,medical
11,2019,Moffat,927151,retail
11,2019,Pueblo,775300,medical
11,2019,Montezuma,1918432,retail
11,2019,Routt,155209,medical
11,2019,Montrose,,retail
11,2019,San Miguel,,medical
11,2019,Morgan,1614277,retail
11,2019,Sedgwick,,medical
11,2019,Otero,,retail
11,2019,Summit,62495,medical
11,2019,Ouray,,retail
11,2019,Weld,314633,medical
11,2019,Park,375600,retail
11,2019,Sum of NR Counties,800478,medical
11,2019,Pitkin,616732,retail
