month,year,county,amount,sales_type
04,2019,Adams,657538,medical
04,2019,Adams,8088858,retail
04,2019,Alamosa,,medical
04,2019,Arapahoe,10818518,retail
04,2019,Arapahoe,861301,medical
04,2019,Archuleta,607638,retail
04,2019,Boulder,1167776,medical
04,2019,Boulder,7966512,retail
04,2019,Chaffee,,medical
04,2019,Chaffee,407018,retail
04,2019,Clear Creek,,medical
04,2019,Clear Creek,541179,retail
04,2019,Denver,12355779,medical
04,2019,Conejos,487509,retail
04,2019,Eagle,90807,medical
04,2019,Costilla,327009,retail
04,2019,El Paso,8471384,medical
04,2019,Crowley,,retail
04,2019,Fremont,,medical
04,2019,Denver,35849262,retail
04,2019,Garfield,115501,medical
04,2019,Eagle,1293253,retail
04,2019,Grand,,medical
04,2019,El Paso,,retail
04,2019,Jefferson,1221673,medical
04,2019,Garfield,1912690,retail
04,2019,La Plata,,medical
04,2019,Gilpin,161627,retail
04,2019,Larimer,801662,medical
04,2019,Grand,422678,retail
04,2019,Las Animas,34184,medical
04,2019,Gunnison,495750,retail
04,2019,Mesa,,medical
04,2019,Huerfano,145093,retail
04,2019,Montezuma,47348,medical
04,2019,Jefferson,4453056,retail
04,2019,Montrose,,medical
04,2019,Lake,,retail
04,2019,Morgan,,medical
04,2019,La Plata,2077106,retail
04,2019,Otero,,medical
04,2019,Larimer,6857558,retail
04,2019,Park,,medical
04,2019,Las Animas,3987534,retail
04,2019,Pitkin,60498,medical
04,2019,Mesa,1719091,retail
04,2019,Pueblo,719742,medical
04,2019,Moffat,622107,retail
04,2019,Routt,141676,medical
04,2019,Montezuma,1832405,retail
04,2019,San Miguel,,medical
04,2019,Morgan,1186345,retail
04,2019,Sedgwick,,medical
04,2019,Otero,,retail
04,2019,Summit,92687,medical
04,2019,Ouray,625800,retail
04,2019,Weld,318358,medical
04,2019,Park,344036,retail
04,2019,Sum of NR Counties,785480,medical
04,2019,Pitkin,829186,retail
